"name";"mz";"mzmin";"mzmax";"rt";"rtmin";"rtmax";"npeaks";"C";"CH";"Control";"H";"N";"NH";"QC";"28V";"29V";"33V";"34V";"35H";"35V";"48H";"48V";"95V";"96H";"96V";"97H";"97V";"98H";"98V";"81H";"81V";"82V";"83H";"84H";"86H";"86V";"87H";"87V";"89H-1";"89V-3";"89V-4";"90H";"90V";"91H";"92H";"93V";"94H";"94V";"100V";"99H";"99V";"101H";"101V";"74H";"75H";"75V";"76H";"76V";"36V";"37V";"38H";"39H";"41H";"41V";"42H";"42V";"43H";"43V";"44H";"44V";"45V";"46H";"46V";"63H";"63V";"66V";"67H";"69H";"69V";"71V";"72H";"72V";"77H";"77V";"78H";"78V";"79H";"79V";"80H";"80V";"QC1-1_1";"QC1-1_2";"QC1-3_1";"QC1-3_2";"QC1";"QC10";"QC11";"QC12";"QC13";"QC14";"QC15";"QC2";"QC3";"QC4";"QC5";"QC6";"QC7";"QC8";"QC9";"isotopes";"adduct";"pcgroup";"rsdqc"
"25";"M84T660";84.0445099477367;84.0436925196319;84.0458165067494;660.403019256592;658.509984436035;679.035025634766;141;15;19;3;7;15;17;19;30507.0759676524;18580.7046777792;39897.1040416127;42838.3919676054;10814.9769625453;21414.447333548;12312.813933941;28773.9030291504;18316.45462553;32607.7001781642;24135.3463974636;31486.2893684276;27486.5635500669;13858.1888417577;52464.8220234003;24510.2436826224;26959.6164125993;37245.5282006621;2514.09991199808;31421.9927217149;33200.0483455649;18507.3834564632;43381.2657868206;35108.0357751992;31982.6376346505;32231.6581992339;38728.8103500655;17104.7691318312;21099.9748397121;12618.2195316259;11010.8978622852;43631.5912660438;22722.6555835274;24725.2499629231;41415.6670950176;27829.5105791508;25368.8549857492;20557.9433328867;36608.1469332083;30555.5480922694;40711.5215517267;13416.5815757089;27386.3455755877;41043.3756216267;28341.5807789282;43950.1402470152;40978.0526708568;24357.4447945024;35033.7225910905;20581.9901511123;74252.4432964747;23254.8703098086;24589.5059712814;25868.0958919792;38239.5681733935;38854.0589589736;2851.40290985937;31112.5363466108;32049.521765052;37620.6431886407;35219.7411323131;42380.9411342941;23749.8852079077;23431.9854918439;3654.64609139956;32083.2838582987;48050.6150056652;35247.3871864133;27237.2202171478;16059.2858016479;39896.3282539664;17271.7407381626;27352.6672514125;34504.602044798;23745.1249833845;18723.219820066;23667.5717187397;15665.5262653244;11993.9749051908;6808.40471119896;24422.8596366661;21488.1357067358;20831.0809357376;21241.9729152239;18646.415140655;20876.7339835651;20119.8676857008;29315.4130431829;27011.9095976833;27895.2471506732;24786.116869115;25395.7114171732;24282.5048312357;21069.6219449961;20307.7432036286;"";"";"83";0.138779468933678
"26";"M84T707";84.0809482870035;84.0788785327443;84.0821222847486;707.480978240967;660.437981872559;725.470983886719;121;13;18;2;6;15;15;19;15335.9896840105;8449.07627397836;8784.57889046074;11095.6032545697;11929.8233878307;13298.7218185979;9763.50704765271;7989.15432759977;4417.12360739337;10070.6111962373;6192.85044274104;5991.95907124413;11130.1431280719;7914.36963922619;16909.6491528482;9170.3236248744;7164.25922549936;11092.4652524446;2717.35646571485;6133.82122149206;41608.9350389458;10736.8929007945;7132.20903206256;4262.38185094939;16876.5717731122;7959.937768713;14103.2688658218;5244.62055157712;9367.16552401464;9654.83974161157;7063.92694141422;7299.1351378912;10898.2649346081;5589.90535661309;10482.7173798993;2521.35401829686;8223.94846671111;22748.2635447866;9262.0354233358;7613.14859015943;10871.758893077;6471.54091402813;3497.75460115019;18843.9800547168;15404.423156172;7274.8080077692;13201.574229687;4171.83146728855;16065.9108407326;8408.94801271503;17411.2917191978;8685.58167487452;2364.67823422537;16001.9380922912;8312.28192429019;7252.89182076888;10341.3626941884;6973.95513216661;28442.3124585916;24081.6961731499;10464.7772927113;24904.9564129482;6625.78741819098;4596.88920412594;5898.05493213826;6947.31866938802;36118.5433210192;11055.4921511242;9278.81769577081;4363.33100986166;13378.059603107;6434.28506688589;9037.89497319615;8266.16082837653;10685.0168943472;6171.74387484753;16813.978739666;12779.8505164401;19497.1228707817;8424.6133812638;16869.6216642426;11077.9670660557;8226.81800962662;10381.8400798592;11002.5095248148;11498.5207062074;11229.305380292;17554.6030926796;14386.7191728425;18773.7062489023;17159.5279407671;13043.3769702491;13753.0905078201;9608.64397155621;11321.9743771963;"";"[M+H-NH3-HCOOH-CH3OH]+ 178.123";"71";0.24713471611959
"27";"M84T513";84.080990645945;84.0806060178161;84.0834592888001;512.698990936279;483.361019897461;541.810979003906;79;12;14;3;7;10;16;15;13395.0080764965;15137.492072489;21466.4712933023;27643.3301817843;20833.0605101332;18924.6989804173;10775.1891856977;12277.9160798946;18183.9461185296;34527.8068568479;30700.6973350156;19980.8449981612;20520.2536739341;58236.8667722777;94280.4239501344;39202.0342668516;41009.562415185;48092.3038501346;28759.6401616469;63744.304191894;38855.8002973523;34391.1276340155;65772.3736764237;59836.3162764563;34624.5604307216;35650.1300315241;46547.7663153375;34537.6783192684;36093.8236687588;7854.42124798878;15484.2587885696;7037.85662224369;10661.464099171;8581.39838790964;45868.0931812437;43788.9851154391;50167.106258812;29928.3273230131;30763.7641371401;45395.0046783239;76590.2758165123;50075.891576868;31160.3381660882;47180.7455014518;14093.8105055855;18100.3393325452;19936.5649725748;13439.693532412;20202.2320572249;16995.261832576;12060.3680955041;15806.2678723089;9262.57763467592;10352.8442335815;20234.2459081203;17385.2152674565;16541.6133641559;14860.9656745648;38476.0528640493;56915.0955878213;52406.5958786002;52297.5452686984;28886.8355067512;29147.0487899687;15498.5633040604;60028.0947530069;65314.8271318551;57034.4969743235;29960.9387568319;53347.0463746131;33552.1524606752;26736.2066897671;40402.2841319634;51744.9550271574;47206.0160978361;49514.1591529533;20378.4942778383;12501.2992123991;18277.0407280753;10203.1228383488;19299.9530416222;16745.2668756038;15869.7959267062;18358.6188715517;15630.7115599621;14780.0539468036;17045.6382162501;17114.733037723;18999.0560104121;18038.5906119951;19055.6559698633;17678.3478388034;16898.4667114441;16775.936618427;15867.1502277641;"";"[M+H-C2H4O2]+ 143.095";"7";0.0787793458800163
"28";"M85T792";84.9597990389488;84.9595076253727;84.9599897065854;792.14399307251;789.629985046387;821.200992126465;95;14;19;3;6;15;17;19;66279.036630753;85507.0823988025;55208.4280636567;50142.415565794;98786.4013851758;71229.9540747544;177838.945269739;64820.8757865842;90591.2803113646;62036.3943178737;67763.9358310512;61177.8723903881;63540.8715731242;160282.174417115;62814.6826680965;60472.2610354286;71713.0565337952;93918.0062481842;135880.429872553;82868.2212160294;69028.6766076124;102672.681630517;68617.062733899;89281.5725147632;72287.9206758425;101854.486471617;50981.0987991219;67098.6413466816;55578.7879818731;199924.817054819;135473.873940773;63700.9123107426;106753.447168443;78247.0250134722;68378.5608109525;103282.985900395;175363.871753322;126146.001220362;72168.0467849921;80396.3428831903;51628.5465754723;144663.332782869;56493.1808785426;73806.9768290263;65700.3044902813;68182.8240589358;77483.7507343309;93562.5106871549;39450.8799794481;84263.542282769;77778.2876163945;55301.5048870389;80511.0163021675;102080.262203271;49570.253748392;65886.9885350943;48263.8587938929;64850.5964281077;58741.3890147001;51023.9557122203;72561.1430572787;71394.4726785085;14370.5278303416;108728.49804194;160834.765482212;57197.6613238841;56111.7584266098;60506.8384276986;81652.5341297346;54361.348133404;46903.9036535209;219702.712062599;104217.861966507;69353.8149022079;50116.9692516475;159270.988244129;69673.5160448016;71919.3970394522;113098.250413222;125417.932642117;66822.0047869421;74895.1052896884;69329.6443469458;87134.506925117;95036.3403989959;73688.0455835682;80434.1580642891;67416.8471316046;65422.8551459651;61859.3690668476;66048.1612880441;54871.9547452773;59699.45867957;50426.9842798677;82852.6994258024;"";"";"120";0.17264092560986
"29";"M85T554";85.0286815947331;85.0283969841143;85.0289926474738;554.015990600586;548.856000366211;556.140000915527;98;15;19;3;7;15;17;19;1167773.73196743;1157404.64073384;633127.416314518;746485.832608964;824323.927995488;385331.183035402;530117.727761983;564308.145857459;323890.724995598;712646.199066284;455167.096423002;577440.348837283;321525.091502859;1479505.20488388;3084495.9676094;546622.274295294;1359804.60112718;325137.925998142;130878.367760861;2325664.72684812;1036838.99401832;660784.392309271;1118847.71226486;879607.879964032;787840.276782015;284914.391570759;1361457.7122738;2466490.2622217;2455113.15426736;326383.455941385;852441.248834762;842974.150750674;402325.071205131;780670.230981201;487452.901862545;457655.119202471;146746.731014524;247252.671803669;562371.131981504;497995.888042769;1612588.59193557;335106.469658083;457434.636468726;789794.969613502;344893.09029865;1032573.51009223;957170.911015055;884418.781568267;1010386.13449631;628562.436578453;1332867.70493281;605280.926905346;1308489.36949168;348961.53627593;346384.976281761;917621.418257255;98570.3763276624;861891.147176869;1296961.41949626;337228.64699589;320533.570453365;297158.351952052;105933.599323106;422921.34858442;101836.605370869;1859096.25709177;734873.475581989;791478.957908815;620850.19788035;1164166.92267719;1205254.49697315;242748.887653792;612906.210815005;684476.856237877;652052.057283121;547985.303539697;181318.069098124;512839.629494405;266163.18801725;244446.861555369;636266.441508108;687520.921505616;683811.831275955;699475.529248819;704718.179662952;679086.809314287;678723.515259036;641060.164725976;673361.100328843;701635.007422569;677045.288709921;697015.671317336;664836.353320453;669916.280307453;650120.819033864;"[1][M]+";"[M+H-C3H9N-C2H4O2]+ 203.116";"8";0.0314232643332397
"30";"M85T604";85.028554129584;85.0272814355697;85.0288869694494;603.577003555298;580.307989349365;604.846992492676;108;15;19;3;7;14;17;19;60271.0397641884;69084.3044540875;87650.5345989624;75647.5603578061;53552.100682705;48581.1014209979;36562.8756270029;50631.4788051665;46096.1944259365;76892.6661068128;55716.3462712024;51866.0545418644;36445.2315781334;94469.0546494567;189173.999204193;44870.0118877886;69014.9159077901;53256.5166391123;10387.9778186103;115945.050652053;104189.746681106;64946.8937397287;81779.3430156375;76019.9094694438;76261.5241522257;42060.4484475385;101007.766491622;133523.135320415;134511.835276297;36119.0114604702;67599.3578698192;83875.2284082196;49153.3638587801;68617.283349498;45747.6861681522;42786.1614443681;28046.96373416;40904.0612591232;53030.2743377541;41313.8585584861;90340.0692945749;39822.4647732504;41780.4667659377;79271.6573732922;54438.9925446773;92014.5750395813;63756.7920267351;54410.9661136724;82129.6445536351;60102.6279521923;62801.4117608304;65565.0653317486;60148.3000078158;43299.0976931031;67793.5722817274;69051.420770918;10111.3673543332;62409.9031744675;81887.2137800223;71250.8131311076;51794.0437835949;88282.4818502381;18675.8187223002;37199.1922911966;13140.7967283866;88738.7983370221;69475.7634210492;58750.9507837281;48445.0962262871;75311.8178449982;68160.6618009473;24348.8368378631;57652.816476379;78389.0726961876;53308.0802346655;48182.6364194739;52490.8697572828;45385.929031714;30095.4889150319;24358.1647487363;52266.0647515701;54874.1047099429;54971.7075464239;55600.9239749384;53560.0010807048;53364.0147185284;53701.0617912273;54988.8970683439;53940.3599405276;58764.156349932;54644.9867952155;54827.2545027693;53699.8971284357;54933.0826341186;52153.9486350229;"";"[M+H-H2O]+ 102.032";"6";0.028835908679476
"33";"M86T554";86.0319285762645;86.0300968100175;86.0346735474599;554.015990600586;548.65397277832;584.20800567627;97;15;18;3;7;15;16;19;48625.9721573496;47592.5917761039;25782.0532495075;31779.820567421;33597.4366690467;17180.0568048966;22333.9462059919;24572.3633083799;13816.5658074009;30646.0990315097;20947.984050927;25923.9759703657;14249.2793374846;62020.6845586557;121693.416800401;23139.0226114612;54563.8342951285;12366.4364033206;7379.38925463731;90117.5293306157;45187.3698481227;28458.8672993586;45108.0981443893;36902.060269859;34152.432102948;14150.5102108334;54277.7103126197;98776.3392665062;97570.9305767568;14526.3340070163;34900.1655153788;36080.4712959917;17290.281261771;34747.2512379978;18737.2191182073;19549.0232602157;1657.7982711618;10580.3509248592;23607.4466342732;22982.1099650848;66877.4635100255;15066.3542987797;21811.6998868615;32395.8518417289;15073.5642768753;40696.705246279;39315.5625935334;37995.0939285211;42536.2755172269;26963.1602105941;56952.3749356907;25534.3423368197;55697.5406213357;13908.5686418827;17372.437901279;46475.4315432473;4121.023571737;35678.3486757499;53792.9729013923;15735.4839328516;14103.7805619518;28004.3962067239;3203.01478502439;19405.522400753;5350.92809050678;76784.5085557782;32340.7233259077;31030.7997772331;27180.8258938408;47484.4670075798;50914.9958263845;9968.65057438538;26991.7406046303;31082.8826896287;28076.6867402438;23080.9374344637;27083.9542650417;22862.3949497047;13044.1124803449;10036.458402594;28633.2544000134;30285.4300258261;31074.123986962;28871.4763523074;29698.3810368951;29934.68121712;30399.4554759176;25881.1229297822;28736.6875671469;30200.4624096394;29508.3335948956;28955.5635021361;26671.174552807;28755.2139444825;26835.1186684602;"[1][M+1]+";"";"8";0.0514381871619851
"37";"M87T628";87.0553749128623;87.0545505618766;87.0558453809506;628.220012664795;626.988013153076;628.967996826172;94;15;19;3;7;15;16;19;22050.4282115126;19563.609136842;14261.3643474182;16283.3124635984;19377.7197963661;10519.3904808792;18662.6761962826;17093.108862643;11525.3327489727;11874.0158251933;9211.62956411453;10076.6886797093;7666.0555680605;24800.1878997049;32758.0917830086;15286.6909638395;25688.2715343146;12404.3635139228;2733.16324721651;28118.5508460417;21035.4412848602;14310.84753198;19805.7101506627;20077.2708735504;17969.8880780061;8402.32172543399;21042.4244694449;18592.1842888714;15491.819631811;6549.38958397788;13877.9146811779;19572.9725461673;8835.22740380464;19488.3464806588;13928.4476779151;11189.577097375;4267.53561998115;4260.36711441351;11607.9181128688;11951.7292080901;28530.2051691187;6355.57644086797;11749.1623831994;14315.2573198848;8428.23823185658;19355.8370726521;20253.5526385019;17815.6180286809;18622.5761484392;13005.8290106804;22392.0600841242;12679.1861060241;20374.1925980048;7227.45842833962;24323.99053597;21913.960219169;3998.8826720115;19738.043302949;21850.6473760557;10137.951110807;6433.92117020815;16641.0102543522;2548.19010239067;14020.4885435628;4650.92352675642;25908.9364645402;15329.3755059139;13373.1173673117;17104.7801679319;19750.2048860453;19805.1318201456;6367.2971083018;14889.0962598613;14115.0291754579;15576.7199463016;12667.7541942927;16375.0034234471;12420.7105230898;11689.2547323487;5962.82926206211;15947.6874009686;15860.5940816534;13969.8191314543;15400.0596426907;14625.4671981214;14655.1137830281;15371.4212310295;15417.0453303588;14537.3131102377;14767.8539356623;15321.7225712306;14328.5613287486;15457.8795706717;12025.1131030511;14191.0756610757;"";"";"19";0.065935664601444
"38";"M87T584";87.0442430972239;87.0435537070642;87.0447104868455;584.17800567627;583.286019287109;586.615008239746;89;15;17;3;7;14;15;18;17913.8742956969;17038.8985364909;21621.6213368512;25311.2493322429;18623.2132579957;11050.9014131929;16527.2849034727;23113.8087904869;10742.8620363274;22404.4612097636;17560.1189117515;12514.8086496223;7550.45949638425;31927.6697261965;68159.3474281913;14368.6430459542;28340.4840754854;15508.9460840933;6909.5855460677;41319.5532669681;28218.402347471;15394.0312032921;28682.4193995515;25882.8021680362;21862.6994492941;12823.6962033676;30767.9773679702;31366.6316772077;28697.2953737724;14376.138105521;16089.7406501768;20912.6965705965;19309.0681655291;23710.6394241002;21147.2321261345;15833.9718267296;11209.3869894485;14615.0922756298;19663.9979574203;17599.079719693;39881.8299974203;13866.9179207016;17012.7163059488;26907.1750521268;15341.379114404;28953.9822338133;26402.2600412679;18370.9092118874;25298.960826443;20757.2563844242;28708.596504565;17605.2534989223;25657.6746321958;12093.3709409868;30730.9028026694;27127.620834483;3784.39966148485;22074.7300298668;31664.168955704;22265.366884591;13122.1378884388;34944.5279651543;7684.60171331516;13792.3455337173;8674.50482392761;38990.1214647753;28080.0997708636;21067.0066092768;18269.0980653594;28214.5627710899;30239.2111807455;11877.3502600629;18921.7855827568;24663.5456820834;21908.6153173021;18968.44275418;18851.7830314726;16248.5518922085;11910.0296920825;10433.9095007907;20437.6053227391;19753.4135082118;17783.4757655792;17900.0186983489;18061.2054048366;18806.1221648475;20421.2375426927;19532.3305669309;19187.664091435;22254.8626683698;18006.2069113987;20714.9338271321;19530.8660322601;19084.8122443068;17172.4188879114;"";"[M+H-C3H9N]+ 145.111";"52";0.0706093819870632
"42";"M90T628";90.0552621052007;90.0522284905042;90.055401630338;628.234015655518;627.3330078125;666.727981567383;101;15;19;3;7;15;17;19;874653.505318498;802642.929099386;564978.819612651;687253.847212308;737470.21821775;392405.458985683;807417.445847217;702044.132513493;397436.735982482;462433.955509583;370789.702944355;416042.904169185;319206.497569402;1075647.01039642;1331488.321542;596170.722826181;1058057.33127402;416547.678119441;115069.058631645;1132534.90813889;780341.847643731;544407.603083456;859412.258394468;773390.269119272;695485.731880037;343543.262562404;892247.021086799;718068.31738528;593754.74340224;278800.568295598;473421.250219434;835135.334951722;399156.463331289;687182.858125349;558375.295556408;453777.877901341;121898.261858956;152562.83768305;482871.817288867;468577.383406583;1138239.77858608;304386.37042987;460762.743238004;569537.737540707;320315.301110105;824983.916123212;818774.061515641;690178.228182761;761781.944667791;479818.037408481;874581.615920292;506796.396156155;849578.702714552;320461.512118796;959191.481232187;852042.367543341;144390.675594524;736183.480169265;828393.525240179;416344.612315371;215468.464765424;719271.125889424;134674.013560024;449232.774279256;135145.78686675;1024140.1829822;586980.041339638;599564.266261355;616515.814034207;764866.814524382;846531.945337682;254057.102794515;548025.119469738;549633.149686227;608314.122407975;488047.00292277;648586.691613302;496858.238412387;420052.849944821;321739.624079011;603663.55773879;583322.706557678;577688.214494876;584130.399689612;582080.416247306;566991.107905542;573070.057426997;606002.683550073;613347.95032236;626148.278929916;597432.342598376;600657.890015254;588056.396893955;594428.022490743;588871.708034148;"[2][M]+";"";"19";0.0267348394989144
"43";"M90T173";90.0552606471753;90.0524237333779;90.0562775026703;173.173501491547;170.639998550415;206.241994972229;88;13;16;2;7;15;14;19;11921.5711603647;7122.08155138675;8734.94526766538;10776.5716754404;7624.08813805567;2628.5807909616;7250.33769522158;8062.35754611351;2151.69225458256;5864.11991849475;3593.56670621738;4181.10545016385;3426.4189983414;13834.93994386;49471.777268975;5516.60336727239;16268.5368232126;3337.06254880712;3870.8770693144;22649.4884324416;14355.1298940155;7256.15285051797;13292.5769111757;13117.555050745;8120.23308225321;1139.21750446936;10151.4088873952;11429.6954171669;7908.79166162983;4824.79624104857;7068.38339043231;8859.40425201166;1856.43123411767;7302.06144638152;3149.03707607035;4750.5071174711;4447.91815877195;1175.21943746752;5627.30905142654;7192.2719484815;20018.460062185;4366.11031136021;5317.09465279741;11546.5752702788;5315.79239592478;13037.0318779136;10919.0265702616;6825.09715083842;17061.7458636457;9870.22932965163;12560.2852992128;9638.05418704933;13951.4975174502;4618.25694127087;13218.7727261911;14273.3427951338;3425.40829762422;11387.977043459;15815.6347931827;7866.80728252833;3880.08026783048;10211.0474977597;2613.06964247735;3856.98588438118;2821.37598941775;28189.7320485459;11085.5657755479;13354.9449479913;7587.12423033094;13430.6537737062;12306.8961316107;4387.79711298201;5660.08829403425;9494.30654727972;7641.7126924748;6845.34650237674;5514.02064496193;6086.47989517042;3354.58782318451;2052.44955443357;6917.23698189286;8140.08698013993;8839.90937365216;2954.28080869217;6097.0568521572;6259.79737365345;8004.73463273416;5699.22701786686;6389.33284183599;7622.9084085387;8826.98054052146;8927.06351130146;7130.41412610899;7575.30827916884;5736.59966358168;"";"";"85";0.225230074830751
"44";"M91T578";90.9769096180219;90.976399094567;90.9772906541496;578.366497955322;567.416975097656;618.02900100708;108;15;19;3;7;15;17;19;25677.4767974162;33947.3629371106;29154.5712581295;20087.4058032835;36821.7531986846;34693.8225012688;66375.9202966932;28908.8781566948;38362.8232260199;31951.2951391992;32937.9870574066;29021.1793854734;28588.9108896608;95626.3170959985;19052.9381572086;29186.9455496936;30430.5688135789;38344.2391201821;68712.5522951725;21470.8319095197;20513.581359825;38326.4822174725;20643.568216849;28659.5307471442;26992.8036844195;38286.2983675053;21577.9677666611;26784.2348607511;26625.2689718491;84272.9828693974;48125.0208008998;24235.9261726503;38050.2229757364;43623.2149056859;29576.5131093487;45407.0086751532;67532.2592653015;44778.321118153;24152.0251441898;75838.7658423675;25457.3143584717;56048.1224535891;35421.6658230432;24103.3995512161;27688.7755716308;29287.2576434027;25851.0066349211;40775.6069022251;29444.4823856478;32560.9654322279;13907.9586873648;20323.9499923937;33779.4461187129;39377.8134980068;26536.025114959;57449.8245559974;38506.5674013746;33848.3885050504;23006.0576387592;31113.8433419269;30511.7867752207;32373.6935428795;29127.2786548883;41844.2949912717;59037.7286498115;29573.8858355113;22702.5126410582;23986.256585089;43408.1491513602;22594.4219044831;51586.9129807788;76862.8611425057;34007.079662257;26039.361045752;26144.5329945815;52453.8770769968;36576.5829734635;37231.9532531509;44579.5390370058;42825.7858055101;25734.4540347661;28288.4875146928;29659.0283233368;31698.9924101647;30371.684668882;30577.8064300967;32031.8162065908;29959.7900068642;44629.5959855574;31551.238085785;30615.2465669021;27008.6836897855;27808.8190681469;27554.6998790369;27745.5813572826;"";"";"63";0.144304846242982
"45";"M91T545";90.9769382992815;90.9766524370773;90.9771421131913;544.909490890503;532.656005401611;548.084000549316;96;15;19;3;7;15;17;19;502866.947645506;288009.372856292;589235.210244924;593180.123096942;227362.849550457;486657.133659154;267205.248800538;463539.880342109;370972.122047635;612410.139569406;391024.034416989;471412.142133846;440563.020457077;271409.603262293;619040.341320134;383036.383588034;381232.828005141;556770.782771466;295115.839062236;619189.472519159;401751.998626844;450092.173401971;559339.967177318;536113.489687108;441465.55192179;572652.372281997;540190.819915961;420207.401716164;432527.959717673;246596.66344357;337899.070465452;463679.359919193;363023.562732037;366869.316183236;555704.320911083;644237.602558351;554230.454473692;427839.422446894;645804.803150957;640930.49962975;446721.335943814;311572.872151664;597503.820088665;657877.086601898;458773.513179907;612766.541384074;549039.305297629;412902.312644352;527681.578103296;422636.675816922;527429.925189774;452103.315284099;541293.700341934;450411.891251524;457983.595795762;645021.409416814;357220.512758391;549697.357927836;390785.902111983;605044.555915624;687748.077910404;636379.151679065;542457.568321758;513662.419289665;187233.206039918;440990.559666151;770711.981468922;761102.079972138;617721.795338287;665135.085569605;448870.656102894;445213.927811999;434213.757057298;727156.75123252;361189.463820655;359615.219408596;337308.467732008;286589.240930738;190440.271902941;170220.293329411;351504.39905192;364002.912296584;360263.069644676;370294.116118524;361398.851901382;356511.170135699;354420.60344163;351102.89636272;367819.242772303;376634.489531528;360893.427437692;363257.422291599;346516.105158787;369273.585184608;343484.889875199;"";"[M+2Na]2+ 135.975 [M+H-HCOOH]+ 135.975";"46";0.0258154979500643
"47";"M91T628";91.0580336569169;91.0569866984645;91.0583881107464;628.179980163574;626.98300491333;628.904971923828;93;15;18;2;7;15;17;19;33301.5871656671;32270.6550141227;22523.4639778727;25586.1917580342;28272.1688978417;16575.1669768064;31250.1188706001;27925.9463029014;17199.0583165258;19661.1411878638;14840.177540324;18141.8087487499;15460.9525891206;42732.894449949;49554.7083744664;22834.8781610889;40535.0410193331;16305.1086044484;9373.32448587136;44377.1453843197;31452.3743309329;19218.2669927204;32114.2869500902;29982.5701063555;27480.2033889296;11782.8854865251;32842.2425143319;27544.7600702511;24378.9200046184;13241.7400485397;20336.3339644704;28681.9684381328;14667.0157392763;27646.2796581435;19991.854134234;17709.6101457169;9656.62402233852;6081.93415388248;20334.6213496128;16877.8940137027;42400.5795290106;13968.7695750766;19189.6998758542;22719.7203731169;12319.3321271929;31734.7154990916;30368.0736169722;29287.8291297492;29333.4417166307;16922.3417459979;34101.5910774076;21256.068546517;35089.9027010735;13090.4015707914;38494.8341119097;32779.0646994681;5511.79155933365;28309.0505187246;29940.5983604791;15969.6182279911;6724.85355407369;29701.2377945967;4686.5396346533;18047.320154943;5877.98637790336;38712.9754022767;22059.2725612221;24947.4510975235;24456.0589461797;27587.595539474;33330.8331845002;12502.6835859992;21391.7621282154;19250.1284712502;22887.8269012539;19386.2592525596;24836.5489917635;21576.3888870656;17508.7456311065;14233.8610757747;24279.6094455181;24115.2055882269;25112.6066724958;22560.0064177093;25014.6075888187;18202.3578698149;24677.762600259;21771.6218725396;24054.0559399187;25616.1978742853;23675.4082133074;24708.2693773244;24209.3612625129;24386.4897225153;24966.245337508;"[2][M+1]+";"";"19";0.0771963456078808
"48";"M93T163";93.0448259920794;93.0347118312648;93.0454864041033;162.712003097534;160.269999809265;200.305998535156;92;15;19;2;7;14;16;19;26924.9234794365;62341.5186666016;14637.717757302;164547.883323119;68920.6896814605;27290.2304688565;61691.5043822826;19580.9636122119;33124.0550504184;16101.3253796754;63448.0565329926;15938.2080696116;53773.1607836926;40058.6387108401;99024.231656778;14977.2201965215;18705.013120465;23531.6602179453;36119.0428526619;146126.244906987;197097.294308545;15351.2964483483;49208.9952605161;29429.7327308511;75590.8176155506;20042.8927781486;78943.5225223045;26758.1189836809;19347.2845746091;1063.98269936763;34432.9922078077;103330.965209378;121173.545369624;23894.3207390728;50109.5090185754;24257.3773829698;11855.5121873554;56023.8836961892;92098.9988508686;21607.89843837;44734.5670970418;19600.5928241759;17524.879105524;42010.5688095555;38907.0926488358;7618.02989337146;104494.507973011;22836.0430186561;37492.6702860221;20479.2695406974;307427.507500021;41688.104672585;57006.0252498406;63935.155367951;45417.6693315751;94793.2719668604;22061.2385240825;17205.8852475734;112972.852100683;19996.7562675883;28499.353406273;30565.353991939;10773.423820824;39989.5808495298;29788.9533505761;20195.9823373089;134646.853528356;17514.9575355458;38641.1594988288;30394.8969795501;30486.5173274645;9895.1412325387;54268.123368458;32083.7207265032;15628.3826568913;84994.3832816317;45588.4613017707;33622.8421571348;32859.183863213;23061.9651839857;49591.5007757217;44379.2253890463;44283.415297634;44093.3957010481;44217.0626569579;44424.4513684799;43227.4555158295;48898.384649347;48669.2638790822;48658.782010878;46534.2548499113;47978.2480078408;44571.8072562987;47270.2445244497;43154.045754709;"";"[M+H-HCOOH]+ 138.043";"16";0.0499839234305171
