"name";"mz";"mzmin";"mzmax";"rt";"rtmin";"rtmax";"npeaks";"C";"CH";"Control";"H";"N";"NH";"QC";"28V";"29V";"33V";"34V";"35H";"35V";"48H";"48V";"95V";"96H";"96V";"97H";"97V";"98H";"98V";"81H";"81V";"82V";"83H";"84H";"86H";"86V";"87H";"87V";"89H-1";"89V-3";"89V-4";"90H";"90V";"91H";"92H";"93V";"94H";"94V";"100V";"99H";"99V";"101H";"101V";"74H";"75H";"75V";"76H";"76V";"36V";"37V";"38H";"39H";"41H";"41V";"42H";"42V";"43H";"43V";"44H";"44V";"45V";"46H";"46V";"63H";"63V";"66V";"67H";"69H";"69V";"71V";"72H";"72V";"77H";"77V";"78H";"78V";"79H";"79V";"80H";"80V";"QC1-1_1";"QC1-1_2";"QC1-3_1";"QC1-3_2";"QC1";"QC10";"QC11";"QC12";"QC13";"QC14";"QC15";"QC2";"QC3";"QC4";"QC5";"QC6";"QC7";"QC8";"QC9";"isotopes";"adduct";"pcgroup";"rsdqc"
"1159";"M356T70";356.352044942063;356.337766452868;356.355222400775;69.9040031433105;33.021999464035;91.9180025863648;137;12;17;1;7;13;12;18;6141.558412356;3096.11130428079;441499.594247314;32025.7318406573;1333.91411858176;17934.3365363219;9728.12018788666;4911.78472342022;10557.799635728;9988.4825085018;111789.864240473;73013.6190909667;112675.566177538;30853.4131039985;112785.161122533;54490.3391670067;8165.67915901487;40450.9345789614;10556.9787169283;39107.0978150006;8773.31691489022;13205.7635136099;15174.1715377231;204893.491967871;33466.6739199934;56243.6802607007;206968.920255975;179936.643171888;94007.3842863124;9906.73630803535;17066.2891034503;37480.521551572;14732.2388491127;21242.1227793765;235861.850539851;19018.622538267;12192.8804080581;26757.8936497432;114820.365986774;20075.9344683792;103630.181834965;36816.1918731233;61975.8387709478;204624.878064308;2243.20494485829;34495.1063150175;8013.9432393029;28769.5826544802;115889.830909908;37388.3332862009;60854.0025771863;270553.953508899;24679.5164449865;18225.3479020158;96629.0447184201;5697.80742660111;2547757.45284071;7734.81079624453;156459.142340686;54137.6996360932;877589.800604467;4877.43144340213;84792.1631772177;8214.1715484554;50178.1922406823;30707.8652208921;40834.8437538265;642750.683344858;5406.61223128438;11566.0828619017;5368.47668462857;13635.8527920504;7239.01605323419;5922.76647172256;97142.9944813907;27163.8926023828;11453.5375955513;5565.86793967979;2476.63531139917;16690.3613843083;31741.4095898659;29279.7926223024;34854.9804938286;32605.9593820356;25077.2774431155;27543.8274996486;29584.7122105001;31834.1235775674;33433.8083376526;32550.8241175752;33369.2972106875;33791.3630892719;33126.3576488633;31181.1052755288;22971.9613548894;"";"";"184";0.10992113803002
"1160";"M357T178";356.928192742711;356.92406705081;356.934835049791;178.277001838684;171.19299987793;200.535998535156;87;13;17;2;6;11;13;19;1211.46984336867;15873.0029728154;21208.8564237492;33232.84230896;24083.7258848958;32666.4363155946;4424.71950218101;3242.14885543332;4976.18246862273;27535.5146286549;23179.6542837614;17623.6163404015;21764.9445794039;37426.7586439164;34280.8570192282;4498.23927781874;4769.5357113254;12280.3309311951;3351.98370757762;3917.56495296939;29012.946570251;48260.8277499863;9457.24516106644;6732.34012472996;47792.9675668299;4296.49217823867;39038.1776041046;45323.3389289167;50571.0703861149;12207.4733988362;55340.3604732738;27704.8907596582;84862.23621642;80360.6739792874;10256.1906460271;3287.6378066567;2005.21927623302;11309.1394531163;14162.0083138746;4536.0274330235;6416.64950159925;2206.06511859074;6577.18142568647;8265.60070394957;4745.91814358089;5848.50338209993;2902.34819409146;3332.60312915717;4957.55378725095;3507.50646007547;4050.54529430806;5172.52069448455;3122.26989179676;2350.6848341523;2182.02508200751;5657.59372913338;3209.70047592649;752.955244301007;4611.06699982208;2679.04321989634;3014.61525853733;6167.56034925381;1378.3489757563;4995.00923800043;4884.60550189987;3365.05924775829;3860.59163397668;3237.23733968212;3340.36816029809;9177.71729787843;1759.78506910613;1485.46634342112;2894.45016906646;3173.40531906613;1648.04445083175;3989.16930073436;22125.5712353353;14945.5335247385;8890.25242785232;9904.2022218083;20914.2103530942;23348.5586504828;24067.1967534506;24779.3966757071;24249.9862172692;23808.3378583249;23362.462887258;19058.7933930157;19762.5566603981;20290.1430397872;22305.7632838678;21877.9247239389;20420.4150220569;22093.2900081919;23616.7710059135;"";"";"316";0.0813714377674391
"1161";"M357T31";357.067930409015;357.067197312785;357.078989722428;31.4049983024597;17.9139996528626;34.681999464035;97;15;19;3;7;15;17;19;35071.5765641985;35889.3219545261;25807.6746193788;32711.9117517566;63020.0910001774;48281.3978325085;127532.493165527;24628.1499605165;105470.188233819;59454.9633755541;37448.3685097814;15991.1816692872;31384.7101728493;57964.4045635934;23094.1301726851;29978.1503601006;46828.4771769852;51157.2168885374;125548.151590699;41672.7272257029;38621.2327492768;69739.9079797606;51332.6407143229;47383.2850063387;14562.2257021365;84285.5611679368;35059.0301379526;203841.202401759;24101.1412240776;56072.733383908;141367.266332393;54312.1356293886;48661.1899727755;68694.445169912;29723.1521580344;103496.880258173;80298.9004184152;93622.4209008368;25892.9209804486;55694.2234875489;33428.114011848;82850.1356692069;67688.8920761446;54378.3343726251;32466.6897473934;42187.6421706628;48431.5731575393;59688.2308369911;43933.8553933583;57042.7872264689;109906.773591392;30065.4673648989;80511.5436714707;110223.635479148;28989.3187871974;57747.4546334461;46952.0363236243;58742.9243332504;48593.1990225651;49219.0479082715;59500.7391547193;43640.3529044171;81994.1974586498;51693.7565675005;185353.531041913;23657.3203861951;33797.009892227;32553.4266364781;12767.5400448246;58258.0323097576;21487.8812153277;72784.493669748;64780.4875942727;149581.770067171;27573.3786914028;95407.6555140395;221340.993489566;282980.609197592;64616.2493597718;269120.573337883;272297.561413816;316928.690725023;311478.752933123;311710.005222943;324123.009807909;299076.727136292;296500.350544919;249758.423608885;251086.622650853;255930.151430988;267395.291420199;227875.798460774;245203.632944718;244522.571065515;317605.095094813;"[121][M+2]+";"";"1";0.117478824561161
"1162";"M357T39";357.239904682139;357.228287475325;357.242207908008;39.0020016956329;11.3189995670319;42.8159988880157;102;15;19;3;7;15;16;19;20820.7393333679;44220.0201217994;28439.0387011141;78376.0848761914;25075.6371098126;31663.0771767535;45798.0070009089;45477.6289526209;138133.817934991;53795.2286052975;59843.3281664917;55443.6437335465;65837.0453514653;30764.5713977523;53976.7052565296;217603.542241452;102080.694969774;80697.1143854957;45293.3926335078;258000.117041395;189245.472148257;52201.76248777;144976.678438665;44542.8022404808;125322.769901482;25457.7955323955;203429.819802593;62636.5927362573;105539.153334338;106084.831732155;134615.522020641;167698.546830481;86350.3278030029;57388.0633204428;39294.6018830759;37444.2458718485;18579.6898140977;42061.464325836;73721.8135290418;14290.8220648467;50173.3371134503;22998.114151677;49254.5002430524;31826.1441661176;48920.2305935399;143511.723391662;37023.3826810229;18652.9301459078;21844.1622848215;84983.027662551;158311.144545779;74042.3624225789;174269.961902306;44964.8211012404;60763.2267385688;22461.3206299469;22332.0189772904;132464.181839387;109307.439815444;42926.7998300893;43985.3760082062;34580.1099244196;36953.435721197;56740.3801604924;39284.2896859787;59146.9258960732;58178.7930812046;27896.1661481328;96430.3502091304;109268.505417071;44203.4433375644;25840.6073794825;67155.2714978095;47986.6922578138;202915.346984984;37213.9207974776;27156.6254707399;33796.9097391893;31961.6762452377;31791.3869745376;61429.2478065047;56164.5488814676;60595.9076052335;56289.8883101778;55102.6100061579;52228.8751655455;56229.342169412;55828.2475677992;54813.2132678897;54503.2747728541;59408.29116901;61700.0806920461;58280.8776283214;61311.5290258132;59768.5405667227;"";"[2M+Na]+ 167.129 [4M+2Na]2+ 167.129";"268";0.0516659300978665
"1163";"M357T707";357.249182904264;357.247414706909;357.250015024799;706.848994750977;706.348005523682;707.590023956299;95;15;19;3;7;15;17;19;82555.9225279459;39386.6626350946;33668.208077562;40820.4789152804;47688.2181322013;55961.5849547081;31442.2102456963;35937.3974121477;24703.8055569397;37971.6727516173;25322.6606203315;17766.1990042279;50634.7052545664;33514.1636249834;63401.0640186065;45709.3941685881;28742.2869106306;50246.0947405397;20219.7474273993;26770.717158185;169119.260898413;43314.0812337949;29694.8038423079;21415.8161652907;72797.1889433451;32625.4456596562;45234.8478910621;16181.2237317818;31143.5450558915;46434.9885631224;22088.8515909325;28774.5081581182;33101.2717878456;25594.5494833177;35149.4604646961;16776.832964021;28011.7550970054;81914.1443858708;29937.0505553965;26281.2339328341;66691.2002722171;34380.9265608131;15108.4015551487;57702.0901141954;53428.9763301377;36119.8554104593;56600.3074262784;47705.1575782831;61300.7217514739;35527.2136916976;57598.6617691783;31626.0286703769;19933.0711895605;80498.484320658;64678.3675678417;28678.662154828;51490.9424111555;28103.4332071877;113499.241020487;110248.825164383;32591.4415829834;123734.392382326;21917.9829500791;25526.629112195;33404.5545248625;42070.2916194926;147880.630438833;38297.4274260389;46896.4053936311;13746.4517540786;50349.05466809;28156.1871490893;40324.5753513309;29446.6860784824;47582.1396201033;26094.7645126068;115383.664723259;74832.9529749452;108255.243218894;60778.6219537965;110433.227338429;63099.5301395691;65844.1119623676;70622.139229108;70334.0566216557;67661.2079015064;69137.3213028467;91813.4803445979;81405.162077998;90784.5267696549;92830.5029602089;72284.768148255;76646.7535799204;65290.6269043004;69078.6960021485;"[122][M]+";"[2M+H]+ 178.123";"71";0.175646666097861
"1164";"M358T32";358.068008491197;358.058683401961;358.075163026844;31.5610009789467;28.611001701355;49.3140007686615;96;15;18;2;6;15;17;19;9782.118948611;8035.51852409613;5395.10443557828;17366.7117940878;15098.3649202975;10561.4515386073;29256.4940889703;10632.1688389429;24268.6094098958;14531.0104963463;9276.89774908066;3315.31437624572;11399.5710100171;14041.9535472286;6157.90931514799;7134.22670584851;10445.7353769448;14319.1719947837;2138.38235447918;10330.1526557808;10140.412121614;17621.8166915456;12113.7075843905;12140.8037868103;6720.39308618681;17376.9945023048;8036.10198234727;47218.4582953966;6308.58396052129;12767.2627145987;33165.924328797;14593.24975409;11609.6148574239;17476.926561098;7839.60883878524;26760.6258968927;19260.829469083;21633.057881592;7941.27486877893;14169.6861058151;6620.31212729879;19835.0592070613;18533.9245997395;11736.6792872203;6525.97586694449;8337.29469869979;10073.7679896493;12738.1499251447;12403.6645568045;15384.57860877;25179.2893307033;7528.23718467406;20358.1483945048;23317.4410078574;7531.15275801956;9564.5893675936;11284.340333721;14656.6239371531;11101.6739474195;14806.0979749387;15643.7529412798;10684.0812483495;17525.0812788716;12833.0146432913;43502.991174193;6869.7592851209;8413.66317517838;8054.59169773631;3435.9562180035;13995.4317744485;5606.42103597136;18014.7072969313;15313.3533193244;33896.6167955984;3265.89443915744;24753.0871575262;54413.0813827261;67322.7851978128;16293.4769647488;66561.8793467962;65278.2303789289;73062.2209589105;75239.5082944845;71744.9544181792;76115.4073237236;73595.3094413733;70933.0124278233;59355.7979237425;60702.9541390872;59938.3099187411;64524.7784724375;56766.4501375062;57489.8383115191;59295.0262041414;75470.1597483631;"[121][M+3]+";"";"1";0.109881044525626
"1165";"M358T707";358.252234200463;358.246137750448;358.25619799569;706.854972839355;706.170997314453;708.729016571045;91;15;18;1;7;15;16;19;16323.6186442912;7525.66693650093;4711.84399591449;7453.18671296055;8222.4615059737;11074.206238815;9544.70474200416;6631.82899342844;4740.3902481168;7645.67873573651;3889.3118459212;3711.22335603327;8887.14758243918;7493.52099052618;11263.2079654559;8483.77004170745;4097.29351170833;8925.06013712632;1746.47582801533;5201.60408169688;34326.4213540877;7004.8941155269;5076.91428215803;3681.14574913368;13842.947466774;4912.64325582574;9427.25626643541;3178.65778200939;5512.53999314814;6469.88523025848;4551.51535348299;5599.77708770518;5674.80982116381;4411.86453935473;6103.33174263159;4645.52976923676;6780.47221738942;17549.9195803405;4074.42120741966;6022.43426540262;15174.7278318443;4881.58574193248;2459.65431587891;11361.6245598043;9786.94943321026;7563.49967877469;12820.1902576097;8774.23381079043;11679.2335872512;7447.89801098175;12074.2635501258;6797.33541886275;2581.319819571;13060.7892273667;12555.8248972715;5434.71274724556;10966.2252795878;2861.64039860699;21925.7596557103;21615.4279868469;6611.16001522902;23491.0808502791;3913.31683996637;5304.23576447991;4832.3965098673;7987.41651295662;28702.0116080146;8227.12090801471;10000.8288094014;2571.07831022657;9266.16616171547;2742.73686548703;7884.86013421031;5674.04032416795;9507.35330626646;2089.74684094642;22369.861723095;16297.9185017094;21311.5061330362;9821.45112813489;20828.1471783521;11740.7242571273;13576.8557029406;13633.3480373515;12596.1375255476;10598.0202447302;13701.9718843777;18722.20795784;16611.0517596263;15690.1045511299;18214.5652107906;13383.4292014156;14161.5947136356;13096.1412782129;13216.3699972069;"[122][M+1]+";"";"71";0.192083717446242
"1166";"M358T70";358.367617170911;358.363031262427;358.371919045906;69.9209970474243;49.0389988517761;89.1300028800964;151;14;16;2;6;12;13;19;718.951800045325;3389.31077149709;352982.67345848;44686.4721980666;2527.37043157549;30002.4030575549;30513.7582783027;10110.761393983;75200.6689999003;10142.063418082;179817.351723247;62664.8390957072;95841.2907929249;41295.3742671525;121970.28526587;63583.7267446398;8296.25547367057;38717.9694428243;14327.0703284147;89883.748249937;12687.8342954011;11909.0241680772;22838.7887208382;205693.636614223;36092.4162955705;104740.004818818;217205.160732763;362831.942905882;161129.282798576;6978.82454458378;79359.3867529265;85621.7530379532;2910.21107604164;94214.0410540102;136777.059552125;16509.3123869584;6539.4557740059;84303.5415382796;124153.231041704;47413.6696962994;151927.280774025;5186.6929036917;95787.7929639788;599560.579404767;4735.75565230616;39108.8365132346;4300.82981579204;100740.59446428;128736.500498352;24419.9489672002;86516.207882981;213021.47664502;26795.8628446851;82025.5147547769;126213.446297106;2858.36981005419;1614208.72256867;10980.7419939003;156108.323015183;28477.7584109168;703295.274261873;1824.17626942692;106434.957244796;1554.95735813546;98898.8647593739;27340.1925067666;38977.5540110818;513580.868490065;2336.20364525391;23256.4702761467;2580.77058414826;11150.4884231364;28192.1339780293;7272.60914934367;120693.407278608;108336.580396672;52856.9542501391;66743.6310490923;31829.7766438207;66329.8339165367;63817.0320082671;64726.6639885961;63878.7070850976;63113.4725805244;73166.4655921819;62400.636829163;64660.4671539557;68228.8991727119;68958.8495606036;72754.4933922926;70660.6588829761;68334.980206965;66980.5172267135;67110.0324000217;55851.084048947;"[123][M]+";"";"186";0.0669117420930628
"1167";"M359T660";359.091332947418;359.089314634829;359.092951383258;659.804979095459;658.509984436035;660.652987213135;93;15;19;3;7;14;16;19;24880.4114227831;24961.6097632331;43746.8223587333;27192.7265760893;12148.0013684254;15562.9074641137;7677.27850842093;25926.6819948393;22718.5660227994;44042.6035566244;26535.5609022934;25714.5457892996;18196.6941088631;19805.5254418908;30426.8488445668;15866.3239888049;35585.3950553989;28543.7686376321;1768.8742110413;37468.3360319347;26891.0764666502;27854.9807785013;34470.3303377483;44142.0555476168;18742.6080517647;34490.0451328555;21564.8614146192;12555.4724274798;16549.2108719014;14425.5030329832;14015.6257091611;33529.0429175182;26696.7682200833;33684.1591433896;24848.6287531608;39360.1691345901;40378.4849959563;24721.3264261947;21159.3291582406;32037.6464577962;22003.0451177097;18556.7565111892;35257.1769637845;34954.3978941244;27663.6108951211;36786.5284196973;31395.9124007769;33789.7358674862;26047.081689919;33289.7146940649;19998.1610686062;15698.2182808501;38636.017129684;26443.8237277988;21176.300261856;42231.9120525349;7032.09905885596;29715.491619013;19204.6806520088;23902.6886771583;33198.621142791;46865.7240038885;20292.6808616555;36885.5299429404;6602.26182771956;42866.7765516966;30623.285036503;28114.6649671925;36925.2719362051;17727.5422288271;28761.0472055074;22584.7232661087;24208.3146749502;28743.7608748442;14379.9292352192;26001.5306992798;14745.2637591532;26668.3926452313;7168.36533540645;13630.763914282;16664.8077117617;28884.3495306233;26418.17746469;30320.1203381729;32442.4593178568;32217.0724124422;30991.729317958;18186.3950984884;18755.0431239301;23226.5683449273;23775.4828714879;25821.3831107731;26201.3457146267;25482.8420523013;22604.4420154434;"[124][M]+";"[2M+Na]+ 168.051";"83";0.197222074971913
"1168";"M359T544";359.124281325728;359.123338395768;359.125003967158;543.660511474609;540.440989379883;549.211019744873;92;15;18;3;6;14;15;19;56067.736134271;92107.559296677;53209.0088890989;167243.569329375;119138.845316017;85241.5849399464;211324.081732291;45299.9740767261;95488.0428214243;58526.2659651801;67870.3553306401;67727.6334465508;80626.4315707155;137424.519970167;57874.1660557023;89632.6179163625;76139.5710988999;89747.7081318742;174541.328221776;49947.556533385;132381.324967572;63528.9869740301;57077.0945577452;56782.3521669903;64217.3493647522;83719.4295671897;70730.255749203;120129.104736546;94761.0693650973;171920.428341918;80573.2033048895;51910.0398396768;278809.124377252;78398.4466434949;68148.9749006288;87984.3001108778;119592.215765795;86330.1569496355;66100.385181561;80866.7972792014;79693.0775237476;156250.878548853;56002.8602734204;63197.8917279132;90890.5538104125;52861.7336087824;65305.6295680882;129937.598713382;69776.1928370715;46419.207309339;246090.769312052;58189.8316401043;60961.0740104175;136909.724455902;101938.899936012;49504.1123816846;107906.7947734;69282.4973526685;67608.6406859378;76610.2516465595;54043.7105286766;48531.2098245423;70409.1054424922;60650.8953810143;180245.606955073;45189.9388921422;59692.1807132979;56653.8281367178;33671.1347636454;53963.5306436932;63720.5891004077;239484.337493726;123980.257311348;61372.3880905324;63888.2705994714;92932.2440156676;127140.552290983;88727.8227314662;187844.903041594;89290.1156112493;133031.410545923;93572.0110454001;57468.4751552724;59295.1991483997;86229.2895223686;85560.5680536402;84849.362919552;72064.4161651368;79304.466602757;74645.5361115611;68631.1659299815;64996.3221768123;59354.2700169691;54450.7600940512;87543.1039507471;"";"";"311";0.256246599910686
"1169";"M359T546";359.240045680813;359.239287584629;359.241146785097;545.6939894104;542.326002960205;547.947008361816;88;14;18;3;6;15;15;17;40251.3385227621;33894.7134265804;43461.7331776969;39865.2731516746;29953.1428727098;45649.7900500196;45990.890316855;38236.2848035454;38077.4522920741;43630.3836397099;45030.3359844599;40942.5194424237;44041.6387049274;43103.9838951346;39678.2795234362;30309.1697771763;31963.7603787433;52342.3833965422;43230.9306124224;46675.0487736745;35771.0255873999;42856.5302715887;41081.5359068739;40546.0625054174;41069.0644181929;60617.40402851;40545.8223537522;36417.2651736876;38597.5325642915;47957.7663104693;40119.8990384742;40997.3283639875;43539.2219187301;38714.5812295097;44400.7284285974;54439.8454603265;56355.7425762872;47750.0234572927;48376.1632595937;60806.1896590779;37713.059564218;41607.8622153082;47741.6787171468;44463.3363007479;43852.774079526;48264.4050102401;42763.0770369461;42649.4920993459;43950.5289245846;40417.0239131333;38154.3321054058;36873.6025521655;43768.3254940369;42131.4856164154;34428.7433101955;47163.04473948;42165.8182786394;47241.6547530888;31836.7615676349;38682.8896753771;50643.9454111703;41669.4694923506;48429.0505446742;48782.8109169059;35353.521672363;35972.9069219231;51415.3441913083;49864.1566911042;40823.1533355326;44145.5587293661;41307.6218763921;61472.9750569926;42622.190684399;50638.7138576176;37596.0219044493;41420.4485015581;37787.7693574867;31502.4366551701;34828.833668445;30724.9863515259;35810.7972014923;33573.3093038957;34917.0550689259;34592.6462194169;35930.4166430195;37403.3618099864;35683.0790187272;35886.5745115317;35095.6423661764;36410.7366551311;35258.7873003627;36631.0761289433;39110.8744593469;39524.2425777651;44225.3773636187;"";"";"46";0.0714527598314337
"1170";"M359T69";359.371042634749;359.356883391257;359.374655633848;68.7949987983704;33.3900008964539;89.6760004043579;109;11;16;1;6;11;8;19;1476.59905621809;1948.36520757182;81985.8038675508;9271.71701313075;933.437586271606;5380.93656388712;6493.99918001286;784.692703069892;17519.2489741599;2126.83125863521;39226.127941199;6908.9559855943;14029.3243406354;9509.31064703022;27773.0083163895;12769.2132031392;2806.08462586486;7466.86603686445;5450.08246000301;19818.4894238821;860.854500415316;2992.2684157905;5011.26137875218;45541.965043417;7413.9352439191;23036.2872905095;50461.6376439067;87767.3584187652;38166.1866695543;2582.65614418801;20003.8830598184;15298.8502557223;1257.31945907584;21342.2912792936;31061.7492531894;4689.70756063565;2659.05303711908;17776.6985913148;28751.3994720987;9935.51833445888;40508.9774578055;2202.66432557093;119522.423609613;133924.782125655;1380.66798269122;8359.57346607718;2763.74555779157;24691.6831878842;36714.5015243272;5557.54818192321;14472.3217177685;57232.1859439661;3369.42611126996;13543.0676122609;32991.1543114352;1525.20577395879;359213.826448636;2841.9736248964;43769.3714984867;5336.49374350957;159504.251648346;1026.93799148688;20643.6691900191;2821.21812082285;22111.8207086866;6007.1244713846;8402.68668953159;112562.41082458;1435.68585698065;4946.21112994002;1556.47107844044;3732.33961638156;6516.48229162008;1787.37737888477;27855.2540922565;27213.4192897747;2079.23587472689;31101.6346914256;9592.65162032071;7558.26303860115;2178.98336457586;13669.6805243363;14746.2703015064;18300.7444430677;14653.5645155819;15708.0275775096;17413.7132157196;19018.3010005544;17319.4820771848;18082.607251239;17486.1318520799;15768.2566239802;13425.2511117141;16254.3807437269;10533.5055210322;"[123][M+1]+";"";"185";0.279631181615964
"1171";"M360T660";360.094206471562;360.088662958982;360.105354167727;659.836018295288;658.509984436035;661.792986602783;82;12;14;3;7;14;15;17;3672.01874066588;3489.41200698612;5533.50860449095;2655.30165180571;3129.10296946177;2323.94391582598;2728.05529741941;3530.22649819191;2899.15097219073;4291.99363290451;3230.25891688629;3331.83876733038;2059.53315563081;4757.93195951053;4077.01215086824;2301.60446432497;5536.71168246487;3554.60558881835;2947.01002532776;5152.02001833347;3292.02119939393;4870.1158970974;4015.07507390914;5385.60727633705;1909.80835783174;3990.66636804631;3871.05209792007;1275.14461629939;3230.49599008507;1870.17779692411;3231.85492423622;4131.7642934187;3041.10858936022;2799.69712478929;2329.24391685406;5861.36818503726;5664.92877225723;2959.36070168164;2888.03573443448;3502.48139361777;2526.376631152;1697.55432123177;4638.35439213464;4807.23806244293;3364.68190638483;4923.40784380235;4739.00248735679;2877.04331244324;3578.85579462124;3770.40840247924;2893.94442534008;2510.10816523082;4355.8706182227;3062.90918459632;3070.81847130506;5189.07062479813;2622.39712339792;2937.51592771761;2347.80639044043;2576.38608019985;4014.76787910773;5914.70598301681;3671.63722929011;4411.95600643233;1947.20456919455;5284.35018869086;4745.71827641647;3479.59666914332;4724.78470767054;2271.2201247036;4111.96865020352;2960.97519791951;2311.0471937036;4192.28941986337;1310.82415983944;3785.97214761479;2011.82065026335;3517.56952270101;3349.71749278761;1769.23733320654;3324.14097525081;2393.8753934493;3988.06571951382;3604.074657185;3948.81051587057;2879.72626416739;2026.78984702293;2652.49830303453;2585.47481215665;2499.17655386321;2624.96015653114;2978.46361421585;3880.67886396267;3239.11209885672;2434.23424271284;"[124][M+1]+";"";"83";0.208888595252434
"1172";"M360T34";360.326083314583;360.316231737062;360.334023287227;33.708501086235;30.781999464035;49.9750016593933;42;6;9;3;1;8;9;6;8150.44867016803;8601.68750785317;9467.49304725353;7742.68629522271;7031.68700799002;7492.42675059021;9761.10065114469;7051.27539918107;7610.18568407148;5059.81701599251;6455.93912099313;3923.11684427523;12059.1960768618;4697.86712261149;12218.1726250818;4579.34257899519;8622.00019452769;4256.9739851113;5821.41928691789;9294.50786917256;1395.20849766118;7957.33541796938;2957.16224335773;10236.6603771816;5599.23524412519;9184.302401626;11097.2123187333;3616.72919658736;7136.80616133218;9512.80214549746;2959.41125743793;8272.33954553802;7193.29043358662;1873.48887775169;6673.50613093763;2830.6838095632;7782.78750219047;6978.43511074552;2527.69682383419;7646.06470318353;9889.89662004734;9079.10917657096;9191.84896771923;5956.03095497893;5979.59911889683;8083.94992646275;3101.21186468276;6878.38396491842;9949.40597328504;3424.24576909532;9746.11356784862;2470.0336709751;8886.54330266259;3592.69282386451;4018.15317519886;4915.37181043595;14497.9384012929;11081.633259236;4420.13203610749;3961.75122126167;9543.59018711072;8092.57854325163;9028.14426226217;4748.7616006079;22679.7930923289;4085.2648026188;4276.44191157037;3866.21156721778;21545.1934373977;4663.09866409262;3166.97753925928;10303.899135973;8712.1857753851;10571.2711546785;4936.66787477305;8962.39499573025;2362.72891573308;3759.69212167077;4737.77879342547;3944.67703803839;522.675218693707;4732.10309999036;4794.52041397188;3455.51914590667;1899.80508247355;5284.19300551905;2833.73000581906;4664.24027029138;4341.43984380435;4811.19741938706;4611.78851652779;4771.64852067918;4889.35101384999;4691.09972737091;3252.99179557843;"";"";"2";0.336394860813794
"1173";"M360T49";360.362229962687;360.356431147039;360.375866390628;48.738000497818;34.5260017871857;86.03799741745;97;11;15;3;5;12;16;15;9205.89934685892;5780.67882335731;8171.65495831115;5594.43397411859;3405.20454518356;5598.04641348558;3834.0592878059;3243.42588877055;5294.30208761676;8851.99790794027;2671.11875022741;5853.97615446023;8059.6942264078;1871.68433439964;4267.16242889339;4232.28737049768;1861.63589210787;3943.25757913236;7517.40241841804;3740.38315746255;1833.33826434469;2251.10055935969;7550.55932242392;5043.14991586456;6056.39461627531;3087.33494853687;5153.33532943438;10959.7260327362;6383.06104601088;7356.89955994967;13327.7679625603;3580.87696658917;2771.25067439251;2750.41955552891;12361.2952281986;3404.05324000753;4212.68120348982;2699.39418143046;6944.80355207179;4708.37271792851;5155.80029813433;3675.52790125978;21656.5413372783;10828.1838052772;3698.73988171219;6802.33942841586;1142.92004362795;6061.63179037761;3021.37384094569;15491.4023182873;5205.10416228916;10877.6863135284;4550.49910610731;7740.67845027759;5996.26821508226;2291.09834640901;10730.3954152897;4379.66583982674;4189.41500556315;3502.77714099511;4213.53782131811;358.984047531728;5977.01532737117;7171.47775678057;6423.67839316273;2089.46868816484;2836.49840362249;7915.19380098426;1622.14559847277;4536.08529853443;2823.86621478209;2713.69560925215;2588.7919062456;2758.67010637599;7193.08424430485;1718.31051400407;6996.21829883035;3794.29347446643;8513.41596229223;3275.8322984856;4925.29789380141;2031.1975553568;4408.48644123803;3134.6615984183;2897.01841178773;3227.79431465148;2717.60940383409;4593.22908709429;5050.62575092434;4632.58315634376;3563.49282821317;3909.52764819837;3146.38065464365;3047.50249614382;2637.58539788022;"";"[M+H]+ 359.355";"3";0.259571821645153
"1174";"M361T136";360.745308735991;360.739054106238;360.750356317071;136.136495361328;130.414004592896;144.112995605469;104;11;16;3;7;11;15;18;2649.10169781867;2581.51350955356;2918.93439889255;1371.23095042839;4972.74383457722;4753.32958938189;4988.42766943753;2681.49917753818;8015.80481641989;4012.64615598267;7554.57030121279;4467.47277131511;3117.22457254326;5829.1932940671;1243.3932262922;4024.10081592498;4435.05867102959;6218.35384026543;10454.3807242258;2299.9378526915;2845.45872410894;5360.16995680594;2312.19188603028;2284.79647194545;2687.30524558781;4488.87598949209;2436.7143805602;1907.4211943356;5659.90187508207;10664.1176788031;5657.25671053847;3635.22749716474;3795.70425288246;5189.22902478663;2964.55687850515;3934.8251059199;12862.4336939344;4277.99852776102;1556.11186975487;5239.08087924317;2223.800707972;10386.3162696143;8135.31313022825;1099.12122243423;2971.90671816928;1841.66673476813;2378.72251784486;3688.24348170928;2190.98840951315;3277.86965559486;3504.33763957098;1740.03373237523;4605.26405329015;5251.5845075353;3168.98826595285;2867.80303430319;4643.94135751722;2801.11519733376;2541.6471811511;4645.17596460351;2924.72863202691;4892.54439921048;2077.5825853531;5542.62067619842;6000.69656401213;3141.44495988326;1849.33520513796;1159.1682723792;1567.31275003593;1438.66120855971;1139.29289188033;14816.6438056236;3700.05506997725;2900.92917061001;5070.37451071038;4427.74740458849;6198.80572523367;4245.83461086368;9192.40522415072;10450.1586552461;2744.63007213765;3754.27714508218;3583.071084458;3184.51807458912;5720.3303185274;2701.49616513638;2949.78925117981;2731.08451948049;2741.94926412497;1931.70170025196;2376.13386475044;3319.36185839938;2512.45435914558;2123.27289975898;3947.97905343308;"";"";"325";0.300545657223359
